user_id,search_frequency,avg_session_duration,search_query_complexity,click_through_rate,conversion_rate,brand_loyalty_score,num_preferred_categories,num_peak_hours,prefers_electronics,prefers_clothing,prefers_home,prefers_sports,prefers_books,price_sensitivity_high,price_sensitivity_medium,price_sensitivity_low,engagement_score,activity_intensity,search_frequency_normalized,avg_session_duration_normalized,search_query_complexity_normalized,click_through_rate_normalized,conversion_rate_normalized,brand_loyalty_score_normalized,engagement_score_normalized,activity_intensity_normalized
user_0106,0.18,201.0,1.5,0.7,0.2,0.6,3,3,1,0,0,0,0,0,0,1,0.39999999999999997,0.3618,0.3023255813953489,0.5376661742983753,0.44444444444444436,0.6749729144095341,0.29985007496251875,0.7499999999999999,0.5091623036649214,0.26160776160776167
user_0107,0.3,119.9,1.71,0.529,0.059,0.765,3,3,1,1,1,0,0,1,0,0,0.247,0.35969999999999996,0.5813953488372093,0.13835548990645008,0.6777777777777777,0.48970747562296857,0.08845577211394302,0.9562499999999999,0.2588350785340314,0.2595865095865096
user_0108,0.24,138.2,1.5,0.667,0.0,0.583,3,3,1,0,0,0,0,0,0,1,0.26680000000000004,0.33168,0.4418604651162791,0.22845888724766125,0.44444444444444436,0.639219934994583,0.0,0.7287499999999999,0.2912303664921467,0.23261723261723263
user_0109,0.31,206.1,1.18,0.818,0.091,0.636,3,3,0,0,1,0,0,0,0,1,0.3818,0.63891,0.6046511627906977,0.5627769571639587,0.08888888888888873,0.8028169014084506,0.136431784107946,0.7949999999999999,0.4793848167539267,0.5283264033264033
user_0110,0.2,194.3,1.36,0.455,0.0,0.545,3,3,0,0,1,0,0,0,0,1,0.18200000000000002,0.38860000000000006,0.34883720930232565,0.5046774987690794,0.2888888888888889,0.40953412784398696,0.0,0.68125,0.15248691099476444,0.2874027874027875
user_0111,0.28,188.7,1.33,0.733,0.267,0.6,3,3,1,0,0,0,0,0,0,1,0.4534,0.5283599999999999,0.5348837209302326,0.47710487444608574,0.25555555555555554,0.7107258938244854,0.4002998500749625,0.7499999999999999,0.5965314136125656,0.42192192192192196
user_0112,0.15,178.1,1.44,0.667,0.222,0.444,3,3,1,0,0,0,0,0,0,1,0.4,0.26715,0.23255813953488372,0.4249138355489907,0.37777777777777766,0.639219934994583,0.3328335832083958,0.5549999999999999,0.5091623036649215,0.17050704550704554
user_0113,0.26,205.7,1.21,0.643,0.071,0.643,3,3,0,0,1,0,0,0,0,1,0.2998,0.53482,0.48837209302325585,0.5608074839980306,0.1222222222222221,0.6132177681473456,0.10644677661169413,0.80375,0.3452225130890053,0.4281396781396782
user_0114,0.23,210.4,1.79,0.429,0.214,0.643,3,3,0,1,0,0,0,0,0,1,0.3,0.48392,0.41860465116279066,0.583948793697686,0.7666666666666667,0.3813651137594799,0.320839580209895,0.80375,0.3455497382198953,0.37914837914837923
user_0115,0.27,135.3,1.36,0.714,0.214,0.643,3,3,1,1,1,0,0,1,0,0,0.41400000000000003,0.3653100000000001,0.5116279069767442,0.21418020679468253,0.2888888888888889,0.6901408450704225,0.320839580209895,0.80375,0.5320680628272252,0.26498613998614007
user_0116,0.16,170.2,1.33,0.5,0.0,0.167,3,3,1,1,1,0,0,1,0,0,0.2,0.27232,0.2558139534883721,0.38601674052191043,0.25555555555555554,0.45828819068255683,0.0,0.20875,0.18193717277486912,0.17548317548317552
user_0117,0.18,140.2,1.11,0.222,0.0,0.556,3,3,1,1,1,0,0,1,0,0,0.0888,0.25236,0.3023255813953489,0.23830625307730183,0.011111111111111122,0.1570964247020585,0.0,0.6950000000000001,0.0,0.15627165627165626
user_0118,0.33,190.7,1.58,0.316,0.158,0.737,3,3,0,0,1,0,0,0,0,1,0.2212,0.6293099999999999,0.6511627906976745,0.48695224027572626,0.5333333333333333,0.2589382448537378,0.23688155922038978,0.9212499999999999,0.2166230366492147,0.5190863940863941
user_0119,0.28,173.8,2.0,0.625,0.062,0.75,3,3,0,0,0,1,0,0,0,1,0.2872,0.4866400000000001,0.5348837209302326,0.40374199901526353,1.0,0.5937161430119177,0.0929535232383808,0.9375,0.324607329842932,0.3817663817663819
user_0120,0.29,134.2,1.47,0.412,0.0,0.706,3,3,1,1,1,0,0,1,0,0,0.1648,0.3891799999999999,0.5581395348837209,0.2087641555883801,0.41111111111111104,0.3629469122426868,0.0,0.8825,0.1243455497382199,0.2879610379610379
user_0121,0.19,226.8,1.55,0.455,0.091,0.727,3,3,0,1,0,0,0,0,0,1,0.23660000000000003,0.4309200000000001,0.32558139534883723,0.6646971935007386,0.5,0.40953412784398696,0.136431784107946,0.90875,0.24181937172774878,0.32813582813582826
user_0122,0.22,99.8,1.55,0.364,0.0,0.636,3,3,1,1,1,0,0,1,0,0,0.1456,0.21956,0.3953488372093023,0.039389463318562294,0.5,0.31094257854821233,0.0,0.7949999999999999,0.09293193717277488,0.12470162470162473
user_0123,0.25,218.6,1.79,0.643,0.214,0.714,3,3,0,0,1,0,0,0,0,1,0.38560000000000005,0.5465,0.4651162790697675,0.6243229935992123,0.7666666666666667,0.6132177681473456,0.320839580209895,0.8925,0.48560209424083783,0.4393816893816894
user_0124,0.19,221.2,1.82,0.455,0.091,0.545,3,3,0,1,0,0,0,0,0,1,0.23660000000000003,0.42028,0.32558139534883723,0.637124569177745,0.8,0.40953412784398696,0.136431784107946,0.68125,0.24181937172774878,0.31789481789481794
user_0125,0.17,187.3,2.0,0.778,0.222,0.556,3,3,0,0,0,1,0,0,0,1,0.4444,0.31841,0.2790697674418605,0.4702117183653374,1.0,0.7594799566630553,0.3328335832083958,0.6950000000000001,0.5818062827225131,0.2198448448448449
user_0126,0.38,142.4,2.0,0.611,0.167,0.778,3,3,0,0,0,1,0,0,0,1,0.3446,0.54112,0.7674418604651163,0.24913835548990654,1.0,0.5785482123510293,0.25037481259370314,0.9725,0.418520942408377,0.4342034342034343
user_0127,0.16,190.3,1.44,0.667,0.222,0.444,3,3,1,0,0,0,0,0,0,1,0.4,0.30448000000000003,0.2558139534883721,0.48498276710979826,0.37777777777777766,0.639219934994583,0.3328335832083958,0.5549999999999999,0.5091623036649215,0.20643720643720648
user_0128,0.33,145.6,1.5,0.571,0.071,0.714,3,3,1,1,1,0,0,1,0,0,0.27099999999999996,0.48048,0.6511627906976745,0.26489414081733137,0.44444444444444436,0.5352112676056338,0.10644677661169413,0.8925,0.29810209424083767,0.3758373758373759
user_0129,0.34,152.5,2.0,0.526,0.105,0.789,3,3,0,0,0,1,0,0,0,1,0.27340000000000003,0.5185,0.6744186046511629,0.2988675529295914,1.0,0.4864572047670639,0.15742128935532232,0.98625,0.3020287958115184,0.41243166243166246
user_0130,0.2,198.1,1.5,0.7,0.0,0.5,3,3,1,0,0,0,0,0,0,1,0.27999999999999997,0.39620000000000005,0.34883720930232565,0.5233874938453964,0.44444444444444436,0.6749729144095341,0.0,0.625,0.31282722513089006,0.2947177947177948
user_0131,0.32,155.1,1.67,0.611,0.389,0.667,3,3,1,0,0,0,0,0,0,1,0.4778,0.49632,0.627906976744186,0.3116691285081241,0.6333333333333332,0.5785482123510293,0.5832083958020989,0.83375,0.6364528795811519,0.39108339108339113
user_0132,0.2,239.1,1.75,0.5,0.125,0.5,3,3,0,1,0,0,0,0,0,1,0.275,0.4782,0.34883720930232565,0.7252584933530283,0.7222222222222222,0.45828819068255683,0.1874062968515742,0.625,0.3046465968586388,0.3736428736428737
user_0133,0.28,122.0,1.67,0.467,0.0,0.667,3,3,1,1,1,0,0,1,0,0,0.18680000000000002,0.3416,0.5348837209302326,0.14869522402757265,0.6333333333333332,0.4225352112676056,0.0,0.83375,0.1603403141361257,0.24216524216524224
user_0134,0.19,205.5,1.5,0.6,0.2,0.6,3,3,0,1,0,0,0,0,0,1,0.36,0.39045,0.32558139534883723,0.5598227474150665,0.44444444444444436,0.5666305525460456,0.29985007496251875,0.7499999999999999,0.44371727748691103,0.2891834141834142
user_0135,0.2,167.6,2.0,0.5,0.125,0.5,3,3,0,0,0,1,0,0,0,1,0.275,0.33520000000000005,0.34883720930232565,0.3732151649433777,1.0,0.45828819068255683,0.1874062968515742,0.625,0.3046465968586388,0.2360052360052361
user_0136,0.27,123.6,1.5,0.417,0.083,0.583,3,3,1,1,1,0,0,1,0,0,0.21660000000000001,0.33372,0.5116279069767442,0.1565731166912851,0.44444444444444436,0.3683640303358613,0.12443778110944528,0.7287499999999999,0.2090968586387435,0.23458073458073464
user_0137,0.24,166.5,2.0,0.538,0.077,0.692,3,3,0,0,0,1,0,0,0,1,0.2614,0.3996,0.4418604651162791,0.3677991137370754,1.0,0.49945828819068255,0.11544227886056971,0.8649999999999999,0.28239528795811525,0.297990297990298
user_0138,0.24,218.0,1.82,0.364,0.091,0.545,3,3,0,1,0,0,0,0,0,1,0.2002,0.5232,0.4418604651162791,0.6213687838503201,0.8,0.31094257854821233,0.136431784107946,0.68125,0.18226439790575916,0.41695541695541705
user_0139,0.16,153.7,1.67,1.0,0.222,0.556,3,3,1,0,0,0,0,0,0,1,0.5332,0.24592,0.2558139534883721,0.3047759724273757,0.6333333333333332,1.0,0.3328335832083958,0.6950000000000001,0.7270942408376964,0.15007315007315009
user_0140,0.22,193.1,1.25,0.667,0.083,0.583,3,3,0,0,1,0,0,0,0,1,0.31660000000000005,0.42482,0.3953488372093023,0.498769079271295,0.16666666666666657,0.639219934994583,0.12443778110944528,0.7287499999999999,0.3727094240837697,0.3222645722645723
user_0141,0.24,247.4,2.0,0.5,0.167,0.75,3,3,0,1,0,0,0,0,0,1,0.3002,0.59376,0.4418604651162791,0.7661250615460367,1.0,0.45828819068255683,0.25037481259370314,0.9375,0.34587696335078544,0.4848694848694849
user_0142,0.29,164.3,2.0,0.529,0.059,0.765,3,3,0,0,0,1,0,0,0,1,0.247,0.47647,0.5581395348837209,0.35696701132447084,1.0,0.48970747562296857,0.08845577211394302,0.9562499999999999,0.2588350785340314,0.371977746977747
user_0143,0.22,196.2,1.67,0.5,0.083,0.667,3,3,0,1,0,0,0,0,0,1,0.24980000000000002,0.43163999999999997,0.3953488372093023,0.5140324963072379,0.6333333333333332,0.45828819068255683,0.12443778110944528,0.83375,0.2634162303664922,0.3288288288288288
user_0144,0.22,208.2,1.58,0.75,0.083,0.5,3,3,1,0,0,0,0,0,0,1,0.34980000000000006,0.45803999999999995,0.3953488372093023,0.5731166912850812,0.5333333333333333,0.7291440953412784,0.12443778110944528,0.625,0.4270287958115185,0.3542388542388542
user_0145,0.2,145.5,1.33,0.583,0.0,0.5,3,3,1,0,0,0,0,0,0,1,0.2332,0.29100000000000004,0.34883720930232565,0.2644017725258494,0.25555555555555554,0.5482123510292524,0.0,0.625,0.23625654450261777,0.1934626934626935
user_0146,0.23,162.4,2.0,0.917,0.083,0.75,3,3,0,0,0,1,0,0,0,1,0.4166,0.37352,0.41860465116279066,0.34761201378631224,1.0,0.9100758396533045,0.12443778110944528,0.9375,0.536321989528796,0.2728882728882729
user_0147,0.32,144.4,2.0,0.529,0.118,0.765,3,3,0,0,0,1,0,0,0,1,0.2824,0.46208000000000005,0.627906976744186,0.2589857213195471,1.0,0.48970747562296857,0.17691154422788605,0.9562499999999999,0.3167539267015707,0.35812735812735824
user_0148,0.31,133.9,2.0,0.667,0.133,0.733,3,3,0,0,0,1,0,0,0,1,0.3466,0.41509,0.6046511627906977,0.2072870507139341,1.0,0.639219934994583,0.19940029985007496,0.9162499999999999,0.4217931937172776,0.3128994378994379
user_0149,0.23,191.0,1.25,0.583,0.25,0.583,3,3,1,0,0,0,0,0,0,1,0.3832,0.4393,0.41860465116279066,0.48842934515017244,0.16666666666666657,0.5482123510292524,0.3748125937031484,0.7287499999999999,0.4816753926701571,0.3362015862015863
user_0150,0.2,197.5,1.45,0.545,0.0,0.545,3,3,0,0,1,0,0,0,0,1,0.21800000000000003,0.395,0.34883720930232565,0.5204332840965042,0.3888888888888888,0.5070422535211268,0.0,0.68125,0.21138743455497389,0.29356279356279363
user_0151,0.19,192.6,1.45,0.727,0.091,0.545,3,3,0,0,1,0,0,0,0,1,0.3454,0.36594,0.32558139534883723,0.49630723781388486,0.3888888888888888,0.704225352112676,0.136431784107946,0.68125,0.4198298429319372,0.26559251559251557
user_0152,0.24,137.8,1.46,0.308,0.0,0.615,3,3,1,1,1,0,0,1,0,0,0.1232,0.33072,0.4418604651162791,0.22648941408173323,0.3999999999999999,0.2502708559046587,0.0,0.7687499999999999,0.05628272251308901,0.23169323169323175
user_0153,0.23,148.5,2.0,0.417,0.167,0.75,3,3,0,0,0,1,0,0,0,1,0.267,0.34155,0.41860465116279066,0.27917282127031023,1.0,0.3683640303358613,0.25037481259370314,0.9375,0.2915575916230367,0.2421171171171172
user_0154,0.3,93.6,1.27,0.267,0.267,0.667,3,3,1,1,1,0,0,1,0,0,0.267,0.2808,0.5813953488372093,0.0088626292466765,0.18888888888888883,0.20585048754062837,0.4002998500749625,0.83375,0.2915575916230367,0.18364518364518367
user_0155,0.2,158.0,1.45,0.545,0.182,0.545,3,3,1,0,0,0,0,0,0,1,0.32720000000000005,0.316,0.34883720930232565,0.325947808961103,0.3888888888888888,0.5070422535211268,0.272863568215892,0.68125,0.3900523560209425,0.21752521752521756
user_0156,0.24,265.9,1.82,0.636,0.091,0.545,3,3,0,1,0,0,0,0,0,1,0.309,0.63816,0.4418604651162791,0.8572131954702117,0.8,0.6056338028169015,0.136431784107946,0.68125,0.36027486910994766,0.5276045276045277
user_0157,0.15,204.5,1.12,0.75,0.125,0.5,3,3,0,0,1,0,0,0,0,1,0.37500000000000006,0.30674999999999997,0.23255813953488372,0.5548990645002463,0.022222222222222244,0.7291440953412784,0.1874062968515742,0.625,0.46825916230366504,0.20862208362208362
user_0158,0.25,106.9,1.29,0.357,0.214,0.714,3,3,1,1,1,0,0,1,0,0,0.2712,0.26725,0.4651162790697675,0.07434761201378637,0.21111111111111108,0.3033586132177681,0.320839580209895,0.8925,0.2984293193717278,0.17060329560329562
user_0159,0.27,178.2,1.5,0.75,0.0,0.667,3,3,0,0,1,0,0,0,0,1,0.30000000000000004,0.48113999999999996,0.5116279069767442,0.42540620384047273,0.44444444444444436,0.7291440953412784,0.0,0.83375,0.3455497382198954,0.37647262647262647
user_0160,0.24,140.6,1.14,0.571,0.0,0.643,3,3,1,1,1,0,0,1,0,0,0.2284,0.33744,0.4418604651162791,0.24027572624322996,0.044444444444444245,0.5352112676056338,0.0,0.80375,0.22840314136125656,0.23816123816123821
user_0161,0.33,248.4,1.84,0.579,0.211,0.737,3,3,0,1,0,0,0,0,0,1,0.35819999999999996,0.8197200000000001,0.6511627906976745,0.7710487444608569,0.8222222222222223,0.5438786565547129,0.3163418290854572,0.9212499999999999,0.4407722513089005,0.7023562023562026
user_0162,0.1,166.5,2.0,0.833,0.167,0.5,3,3,0,0,0,1,0,0,0,1,0.4334,0.1665,0.11627906976744187,0.3677991137370754,1.0,0.8190682556879739,0.25037481259370314,0.625,0.5638089005235603,0.07363132363132364
user_0163,0.2,197.2,1.11,0.444,0.111,0.556,3,3,0,0,1,0,0,0,0,1,0.2442,0.3944,0.34883720930232565,0.5189561792220582,0.011111111111111122,0.39761646803900325,0.1664167916041979,0.6950000000000001,0.25425392670157065,0.292985292985293
user_0164,0.33,193.9,1.39,0.556,0.056,0.722,3,3,0,0,1,0,0,0,0,1,0.25600000000000006,0.63987,0.6511627906976745,0.5027080256031513,0.322222222222222,0.5189599133261106,0.08395802098950525,0.9025,0.2735602094240839,0.5292504042504044
user_0165,0.24,154.6,1.44,0.556,0.111,0.444,3,3,1,0,0,0,0,0,0,1,0.28900000000000003,0.37104,0.4418604651162791,0.309207287050714,0.37777777777777766,0.5189599133261106,0.1664167916041979,0.5549999999999999,0.3275523560209425,0.2705012705012705
user_0166,0.29,256.4,1.82,0.529,0.118,0.706,3,3,0,1,0,0,0,0,0,1,0.2824,0.74356,0.5581395348837209,0.810438207779419,0.8,0.48970747562296857,0.17691154422788605,0.8825,0.3167539267015707,0.6290521290521291
user_0167,0.23,225.3,1.5,0.3,0.1,0.5,3,3,0,0,1,0,0,0,0,1,0.18,0.51819,0.41860465116279066,0.6573116691285082,0.44444444444444436,0.2416034669555796,0.14992503748125938,0.625,0.14921465968586387,0.41213328713328723
user_0168,0.22,217.3,1.58,0.5,0.083,0.667,3,3,0,0,1,0,0,0,0,1,0.24980000000000002,0.47806000000000004,0.3953488372093023,0.6179222058099461,0.5333333333333333,0.45828819068255683,0.12443778110944528,0.83375,0.2634162303664922,0.3735081235081236
user_0169,0.29,144.9,1.65,0.412,0.059,0.706,3,3,1,1,1,0,0,1,0,0,0.2002,0.42021000000000003,0.5581395348837209,0.26144756277695724,0.6111111111111109,0.3629469122426868,0.08845577211394302,0.8825,0.18226439790575916,0.31782744282744285
user_0170,0.11,170.2,2.0,0.667,0.333,0.333,3,3,0,0,0,1,0,0,0,1,0.4666,0.18721999999999997,0.13953488372093023,0.38601674052191043,1.0,0.639219934994583,0.4992503748125937,0.41625,0.618128272251309,0.09357434357434356
user_0171,0.48,235.2,1.54,0.615,0.0,0.615,3,3,0,0,1,0,0,0,0,1,0.246,1.12896,1.0,0.7060561299852289,0.4888888888888889,0.5828819068255688,0.0,0.7687499999999999,0.25719895287958117,1.0
user_0172,0.19,110.5,1.4,0.6,0.2,0.6,3,3,1,1,1,0,0,1,0,0,0.36,0.20995,0.32558139534883723,0.09207287050713937,0.33333333333333315,0.5666305525460456,0.29985007496251875,0.7499999999999999,0.44371727748691103,0.11545199045199046
user_0173,0.27,112.0,1.47,0.4,0.0,0.667,3,3,1,1,1,0,0,1,0,0,0.16000000000000003,0.3024,0.5116279069767442,0.0994583948793698,0.41111111111111104,0.34994582881906827,0.0,0.83375,0.11649214659685869,0.20443520443520447
user_0174,0.16,131.7,1.67,0.667,0.0,0.556,3,3,1,0,0,0,0,0,0,1,0.26680000000000004,0.21072,0.2558139534883721,0.1964549483013294,0.6333333333333332,0.639219934994583,0.0,0.6950000000000001,0.2912303664921467,0.1161931161931162
user_0175,0.16,218.4,1.78,0.667,0.0,0.444,3,3,0,1,0,0,0,0,0,1,0.26680000000000004,0.34944000000000003,0.2558139534883721,0.6233382570162483,0.7555555555555555,0.639219934994583,0.0,0.5549999999999999,0.2912303664921467,0.24971124971124975
user_0176,0.26,188.8,1.36,0.786,0.143,0.643,3,3,0,0,1,0,0,0,0,1,0.4002,0.4908800000000001,0.48837209302325585,0.4775972427375679,0.2888888888888889,0.7681473456121344,0.21439280359820087,0.80375,0.5094895287958116,0.38584738584738604
user_0177,0.26,174.6,1.58,0.75,0.083,0.5,3,3,1,0,0,0,0,0,0,1,0.34980000000000006,0.45396000000000003,0.48837209302325585,0.4076809453471197,0.5333333333333333,0.7291440953412784,0.12443778110944528,0.625,0.4270287958115185,0.3503118503118504
user_0178,0.3,163.2,1.62,0.812,0.062,0.625,3,3,1,0,0,0,0,0,0,1,0.36200000000000004,0.4895999999999999,0.5813953488372093,0.3515509601181684,0.5777777777777778,0.7963163596966415,0.0929535232383808,0.78125,0.4469895287958116,0.38461538461538464
user_0179,0.28,265.6,2.0,0.714,0.143,0.571,3,3,0,1,0,0,0,0,0,1,0.3714,0.7436800000000001,0.5348837209302326,0.8557360905957658,1.0,0.6901408450704225,0.21439280359820087,0.7137499999999999,0.462369109947644,0.6291676291676294
user_0180,0.19,194.9,1.18,0.273,0.091,0.636,3,3,0,0,1,0,0,0,0,1,0.1638,0.37031,0.32558139534883723,0.5076317085179716,0.08888888888888873,0.2123510292524377,0.136431784107946,0.7949999999999999,0.12270942408376964,0.2697986447986448
user_0181,0.23,239.9,1.92,0.667,0.167,0.583,3,3,0,1,0,0,0,0,0,1,0.36700000000000005,0.5517700000000001,0.41860465116279066,0.7291974396848845,0.911111111111111,0.639219934994583,0.25037481259370314,0.7287499999999999,0.45517015706806296,0.4444540694540696
user_0182,0.14,144.4,2.0,0.75,0.125,0.5,3,3,0,0,0,1,0,0,0,1,0.37500000000000006,0.20216,0.2093023255813954,0.2589857213195471,1.0,0.7291440953412784,0.1874062968515742,0.625,0.46825916230366504,0.10795410795410798
user_0183,0.29,132.5,2.0,0.706,0.059,0.765,3,3,0,0,0,1,0,0,0,1,0.31779999999999997,0.38425,0.5581395348837209,0.20039389463318566,1.0,0.6814734561213435,0.08845577211394302,0.9562499999999999,0.37467277486910994,0.28321590821590825
user_0184,0.3,205.3,1.57,0.5,0.143,0.714,3,3,0,0,1,0,0,0,0,1,0.2858,0.6159,0.5813953488372093,0.5588380108321026,0.5222222222222223,0.45828819068255683,0.21439280359820087,0.8925,0.3223167539267016,0.5061792561792563
user_0185,0.3,115.2,2.0,0.643,0.071,0.714,3,3,0,0,0,1,0,0,0,1,0.2998,0.3456,0.5813953488372093,0.11521418020679473,1.0,0.6132177681473456,0.10644677661169413,0.8925,0.3452225130890053,0.2460152460152461
user_0186,0.26,184.7,1.5,0.714,0.143,0.643,3,3,0,0,1,0,0,0,0,1,0.3714,0.48022,0.48837209302325585,0.4574101427868046,0.44444444444444436,0.6901408450704225,0.21439280359820087,0.80375,0.462369109947644,0.37558712558712565
user_0187,0.2,187.3,1.64,0.545,0.182,0.455,3,3,1,0,0,0,0,0,0,1,0.32720000000000005,0.3746,0.34883720930232565,0.4702117183653374,0.5999999999999999,0.5070422535211268,0.272863568215892,0.56875,0.3900523560209425,0.2739277739277739
user_0188,0.3,205.1,1.79,0.571,0.143,0.643,3,3,0,1,0,0,0,0,0,1,0.3142,0.6153,0.5813953488372093,0.5578532742491384,0.7666666666666667,0.5352112676056338,0.21439280359820087,0.80375,0.368782722513089,0.5056017556017557
user_0189,0.27,251.6,1.86,0.643,0.143,0.643,3,3,0,1,0,0,0,0,0,1,0.343,0.67932,0.5116279069767442,0.7868045297882819,0.8444444444444446,0.6132177681473456,0.21439280359820087,0.80375,0.4159031413612566,0.5672210672210674
user_0190,0.1,171.0,2.0,0.6,0.0,0.4,3,3,0,0,0,1,0,0,0,1,0.24,0.171,0.11627906976744187,0.3899556868537667,1.0,0.5666305525460456,0.0,0.5,0.2473821989528796,0.07796257796257798
user_0191,0.11,125.2,2.0,0.8,0.0,0.6,2,3,0,0,0,1,0,0,0,1,0.32000000000000006,0.13772,0.13953488372093023,0.1644510093549976,1.0,0.7833152762730228,0.0,0.7499999999999999,0.3782722513089007,0.04593054593054595
user_0192,0.2,245.4,1.91,0.727,0.091,0.727,3,3,0,1,0,0,0,0,0,1,0.3454,0.49080000000000007,0.34883720930232565,0.7562776957163961,0.8999999999999999,0.704225352112676,0.136431784107946,0.90875,0.4198298429319372,0.38577038577038586
user_0193,0.2,215.5,1.6,0.8,0.0,0.7,3,3,0,1,0,0,0,0,0,1,0.32000000000000006,0.431,0.34883720930232565,0.6090595765632695,0.5555555555555556,0.7833152762730228,0.0,0.8749999999999999,0.3782722513089007,0.3282128282128282
user_0194,0.19,94.7,1.29,0.571,0.0,0.286,3,3,1,1,1,0,0,1,0,0,0.2284,0.17993000000000003,0.32558139534883723,0.014278680452978858,0.21111111111111108,0.5352112676056338,0.0,0.35749999999999993,0.22840314136125656,0.08655771155771161
user_0195,0.38,164.7,1.43,0.667,0.143,0.714,3,3,1,0,0,0,0,0,0,1,0.3526,0.62586,0.7674418604651163,0.35893648449039883,0.36666666666666653,0.639219934994583,0.21439280359820087,0.8925,0.43160994764397914,0.5157657657657658
user_0196,0.24,210.6,1.25,0.375,0.0,0.375,3,3,0,0,1,0,0,0,0,1,0.15000000000000002,0.50544,0.4418604651162791,0.58493353028065,0.16666666666666657,0.32286023835319605,0.0,0.46875,0.10013089005235605,0.39986139986139996
user_0197,0.28,129.8,1.46,0.692,0.154,0.615,3,3,1,1,1,0,0,1,0,0,0.3692,0.3634400000000001,0.5348837209302326,0.18709995076317096,0.3999999999999999,0.666305525460455,0.23088455772113942,0.7687499999999999,0.4587696335078534,0.2631862631862633
user_0198,0.23,167.4,1.38,0.692,0.077,0.538,3,3,1,0,0,0,0,0,0,1,0.323,0.38502000000000003,0.41860465116279066,0.3722304283604137,0.31111111111111095,0.666305525460455,0.11544227886056971,0.6725,0.38318062827225136,0.28395703395703403
user_0199,0.17,116.8,1.4,0.6,0.1,0.6,3,3,1,1,1,0,0,1,0,0,0.3,0.19856000000000001,0.2790697674418605,0.12309207287050716,0.33333333333333315,0.5666305525460456,0.14992503748125938,0.7499999999999999,0.3455497382198953,0.10448910448910452
user_0200,0.33,219.3,1.57,0.5,0.214,0.643,3,3,0,1,0,0,0,0,0,1,0.3284,0.7236900000000002,0.6511627906976745,0.6277695716395866,0.5222222222222223,0.45828819068255683,0.320839580209895,0.80375,0.3920157068062828,0.6099272349272352
user_0201,0.17,159.1,1.43,1.0,0.0,0.286,3,3,1,1,1,0,0,1,0,0,0.4,0.27047,0.2790697674418605,0.33136386016740527,0.36666666666666653,1.0,0.0,0.35749999999999993,0.5091623036649215,0.17370254870254873
user_0202,0.23,144.9,2.0,0.571,0.214,0.714,3,3,0,0,0,1,0,0,0,1,0.3568,0.33327000000000007,0.41860465116279066,0.26144756277695724,1.0,0.5352112676056338,0.320839580209895,0.8925,0.4384816753926702,0.23414760914760924
user_0203,0.25,218.5,1.33,0.667,0.133,0.667,3,3,0,0,1,0,0,0,0,1,0.3466,0.54625,0.4651162790697675,0.6238306253077303,0.25555555555555554,0.639219934994583,0.19940029985007496,0.83375,0.4217931937172776,0.43914106414106424
user_0204,0.3,215.7,1.5,0.5,0.0,0.688,3,3,0,0,1,0,0,0,0,1,0.2,0.6470999999999999,0.5813953488372093,0.6100443131462334,0.44444444444444436,0.45828819068255683,0.0,0.8599999999999999,0.18193717277486912,0.5362092862092862
user_0205,0.23,146.1,2.0,0.9,0.0,0.6,3,3,0,0,0,1,0,0,0,1,0.36000000000000004,0.33603,0.41860465116279066,0.26735598227474155,1.0,0.8916576381365114,0.0,0.7499999999999999,0.4437172774869111,0.23680411180411182
user_0206,0.26,170.8,1.36,0.857,0.214,0.571,3,3,1,0,0,0,0,0,0,1,0.47119999999999995,0.44408000000000003,0.48837209302325585,0.3889709502708027,0.2888888888888889,0.8450704225352113,0.320839580209895,0.7137499999999999,0.6256544502617801,0.3408023408023409
user_0207,0.26,131.5,2.0,0.733,0.067,0.733,3,3,0,0,0,1,0,0,0,1,0.33340000000000003,0.3419,0.48837209302325585,0.19547021171836537,1.0,0.7107258938244854,0.10044977511244378,0.9162499999999999,0.40019633507853414,0.2424539924539925
user_0208,0.28,258.7,1.8,0.667,0.067,0.667,3,3,0,1,0,0,0,0,0,1,0.30700000000000005,0.7243600000000001,0.5348837209302326,0.8217626784835057,0.7777777777777778,0.639219934994583,0.10044977511244378,0.83375,0.35700261780104725,0.6105721105721108
user_0209,0.23,175.3,1.54,0.923,0.231,0.538,3,3,1,0,0,0,0,0,0,1,0.5078,0.40319000000000005,0.41860465116279066,0.411127523387494,0.4888888888888889,0.9165763813651138,0.34632683658170915,0.6725,0.6855366492146598,0.30144567644567655
user_0210,0.2,212.3,1.36,0.545,0.0,0.545,3,3,0,0,1,0,0,0,0,1,0.21800000000000003,0.4246000000000001,0.34883720930232565,0.5933037912358445,0.2888888888888889,0.5070422535211268,0.0,0.68125,0.21138743455497389,0.3220528220528222
user_0211,0.28,223.0,1.93,0.643,0.143,0.643,3,3,0,1,0,0,0,0,0,1,0.343,0.6244000000000001,0.5348837209302326,0.6459871984244215,0.9222222222222222,0.6132177681473456,0.21439280359820087,0.80375,0.4159031413612566,0.5143605143605146
user_0212,0.16,214.4,1.5,0.5,0.0,0.5,3,3,1,0,0,0,0,0,0,1,0.2,0.34304,0.2558139534883721,0.6036435253569672,0.44444444444444436,0.45828819068255683,0.0,0.625,0.18193717277486912,0.2435512435512436
