user_id,session_id,search_query,clicked_product_ids,viewed_categories,timestamp,session_duration,conversion_event,purchase_amount,device_type,page_views,time_on_page,persona
user_0127,session_127_2,smartphone,[],"['tech', 'electronics']",2025-05-25 12:58:01.906062,138,True,123.146236323267,mobile,3,280,tech_enthusiast
user_0127,session_127_3,tablet,['p_829'],"['tech', 'electronics']",2025-04-24 11:49:01.906062,197,False,0.0,desktop,6,117,tech_enthusiast
user_0127,session_127_4,bluetooth speaker,['p_531'],['gaming'],2025-04-04 04:53:01.906062,178,False,0.0,desktop,4,276,tech_enthusiast
user_0127,session_127_5,gaming laptop,['p_599'],"['gaming', 'electronics']",2025-05-31 17:44:01.906062,212,False,0.0,desktop,4,213,tech_enthusiast
user_0127,session_127_6,tablet,[],"['gaming', 'electronics']",2025-04-13 02:20:01.906062,248,False,0.0,desktop,4,58,tech_enthusiast
user_0127,session_127_7,smartwatch,[],['tech'],2025-04-29 21:34:01.906062,180,False,0.0,mobile,5,147,tech_enthusiast
user_0127,session_127_8,tablet,['p_29'],['electronics'],2025-04-05 00:48:01.906062,217,True,171.93194252837804,desktop,4,121,tech_enthusiast
user_0128,session_128_0,best price,['p_178'],"['clothing', 'home']",2025-04-17 21:33:01.906062,275,False,0.0,desktop,7,254,budget_conscious
user_0128,session_128_1,sale,"['p_756', 'p_543', 'p_560']","['home', 'clothing']",2025-05-14 23:45:01.906062,129,False,0.0,desktop,7,127,budget_conscious
user_0128,session_128_2,discount,"['p_689', 'p_198', 'p_775']",['clothing'],2025-05-14 09:29:01.906062,140,False,0.0,desktop,8,86,budget_conscious
user_0128,session_128_3,discount,[],['electronics'],2025-05-27 03:39:01.906062,54,False,0.0,tablet,7,114,budget_conscious
user_0128,session_128_4,best price,[],"['home', 'clothing']",2025-04-21 22:56:01.906062,118,False,0.0,desktop,5,292,budget_conscious
user_0128,session_128_5,discount,[],"['clothing', 'home']",2025-05-23 06:28:01.906062,99,False,0.0,mobile,7,140,budget_conscious
user_0128,session_128_6,best price,[],"['clothing', 'home']",2025-05-22 09:10:01.906062,122,False,0.0,mobile,3,165,budget_conscious
user_0128,session_128_7,best price,['p_914'],['clothing'],2025-05-05 03:09:01.906062,128,False,0.0,mobile,6,128,budget_conscious
user_0128,session_128_8,sale,[],['clothing'],2025-05-18 21:34:01.906062,219,False,0.0,mobile,4,270,budget_conscious
user_0128,session_128_9,best price,"['p_732', 'p_882', 'p_346', 'p_601', 'p_320']",['home'],2025-04-14 23:11:01.906062,119,False,0.0,desktop,7,115,budget_conscious
user_0128,session_128_10,discount,"['p_207', 'p_412', 'p_627']",['electronics'],2025-04-19 21:43:01.906062,162,False,0.0,mobile,5,248,budget_conscious
user_0128,session_128_11,cheap laptop,"['p_683', 'p_476']","['clothing', 'electronics']",2025-04-20 14:33:01.906062,135,False,0.0,desktop,2,265,budget_conscious
user_0128,session_128_12,best price,"['p_530', 'p_148', 'p_127']",['clothing'],2025-05-19 05:11:01.906062,150,True,13.69012602157406,desktop,2,250,budget_conscious
user_0128,session_128_13,discount,[],"['electronics', 'clothing']",2025-05-14 20:22:01.906062,188,False,0.0,tablet,7,172,budget_conscious
user_0129,session_129_0,yoga mat,[],"['sports', 'fitness']",2025-05-25 12:39:01.906062,113,False,0.0,desktop,4,134,sports_fanatic
user_0129,session_129_1,running shoes,"['p_911', 'p_720', 'p_867', 'p_276']","['sports', 'health']",2025-05-11 14:29:01.906062,118,False,0.0,mobile,5,59,sports_fanatic
user_0129,session_129_2,running shoes,[],['sports'],2025-05-23 09:08:01.906062,299,False,0.0,mobile,8,80,sports_fanatic
user_0129,session_129_3,yoga mat,"['p_806', 'p_183', 'p_912', 'p_361']","['sports', 'health']",2025-04-03 13:16:01.906062,180,False,0.0,mobile,6,183,sports_fanatic
user_0129,session_129_4,running shoes,"['p_979', 'p_481', 'p_291']","['fitness', 'sports']",2025-04-18 17:02:01.906062,190,False,0.0,desktop,7,288,sports_fanatic
user_0129,session_129_5,running shoes,['p_97'],['sports'],2025-05-09 21:20:01.906062,66,False,0.0,mobile,4,105,sports_fanatic
user_0129,session_129_6,running shoes,[],"['health', 'sports']",2025-04-10 09:57:01.906062,81,True,56.60129233620659,desktop,6,84,sports_fanatic
user_0129,session_129_7,fitness equipment,[],['fitness'],2025-04-12 23:04:01.906062,196,False,0.0,mobile,7,70,sports_fanatic
user_0129,session_129_8,protein powder,"['p_547', 'p_688', 'p_48']","['fitness', 'sports']",2025-05-01 13:28:01.906062,117,False,0.0,desktop,4,239,sports_fanatic
user_0129,session_129_9,protein powder,[],"['fitness', 'sports']",2025-05-29 05:35:01.906062,69,False,0.0,tablet,4,270,sports_fanatic
user_0129,session_129_10,yoga mat,['p_47'],['sports'],2025-05-25 21:02:01.906062,67,False,0.0,tablet,6,257,sports_fanatic
user_0129,session_129_11,fitness equipment,['p_629'],"['health', 'sports']",2025-05-05 06:37:01.906062,111,True,125.92232837014451,mobile,5,153,sports_fanatic
user_0129,session_129_12,protein powder,"['p_113', 'p_581']","['health', 'sports']",2025-05-15 14:48:01.906062,175,False,0.0,mobile,6,117,sports_fanatic
user_0129,session_129_13,protein powder,"['p_485', 'p_23', 'p_394']","['fitness', 'sports']",2025-05-10 02:12:01.906062,176,False,0.0,desktop,7,248,sports_fanatic
user_0129,session_129_14,running shoes,[],"['health', 'fitness']",2025-04-05 14:40:01.906062,220,False,0.0,mobile,8,164,sports_fanatic
user_0129,session_129_15,protein powder,[],['sports'],2025-05-23 16:51:01.906062,182,False,0.0,mobile,6,59,sports_fanatic
user_0129,session_129_16,fitness equipment,['p_689'],['sports'],2025-04-08 10:41:01.906062,188,False,0.0,mobile,3,177,sports_fanatic
user_0129,session_129_17,fitness equipment,[],"['sports', 'fitness']",2025-05-23 05:52:01.906062,205,False,0.0,mobile,8,107,sports_fanatic
user_0129,session_129_18,fitness equipment,[],"['sports', 'fitness']",2025-04-07 06:54:01.906062,144,False,0.0,mobile,4,213,sports_fanatic
user_0130,session_130_0,smartwatch,['p_28'],['electronics'],2025-05-19 11:30:01.906062,249,False,0.0,tablet,7,248,tech_enthusiast
user_0130,session_130_1,smartphone,"['p_469', 'p_671', 'p_889', 'p_127', 'p_954']","['tech', 'gaming']",2025-05-25 13:18:01.906062,250,False,0.0,mobile,4,276,tech_enthusiast
user_0130,session_130_2,smartphone,"['p_364', 'p_630', 'p_186', 'p_57']",['gaming'],2025-04-27 15:00:01.906062,80,False,0.0,desktop,6,66,tech_enthusiast
user_0130,session_130_3,smartwatch,[],"['electronics', 'gaming']",2025-04-30 00:31:01.906062,189,False,0.0,desktop,7,41,tech_enthusiast
user_0130,session_130_4,smartphone,['p_175'],['electronics'],2025-04-06 09:16:01.906062,145,False,0.0,mobile,7,88,tech_enthusiast
user_0130,session_130_5,wireless headphones,"['p_667', 'p_761']","['gaming', 'electronics']",2025-05-07 18:47:01.906062,180,False,0.0,desktop,7,92,tech_enthusiast
user_0130,session_130_6,wireless headphones,"['p_481', 'p_245', 'p_374']","['tech', 'gaming']",2025-04-10 20:31:01.906062,164,False,0.0,mobile,6,47,tech_enthusiast
user_0130,session_130_7,gaming laptop,[],['tech'],2025-05-05 01:25:01.906062,290,False,0.0,mobile,2,249,tech_enthusiast
user_0130,session_130_8,bluetooth speaker,[],['electronics'],2025-04-06 21:04:01.906062,200,False,0.0,desktop,3,181,tech_enthusiast
user_0130,session_130_9,wireless headphones,['p_50'],"['tech', 'gaming']",2025-05-14 18:46:01.906062,234,False,0.0,mobile,7,46,tech_enthusiast
user_0131,session_131_0,bluetooth speaker,['p_949'],"['tech', 'electronics']",2025-04-15 16:55:01.906062,258,True,50.520563404686236,desktop,5,109,tech_enthusiast
user_0131,session_131_1,smartphone,[],['electronics'],2025-05-20 04:11:01.906062,175,False,0.0,desktop,8,62,tech_enthusiast
user_0131,session_131_2,wireless headphones,[],"['electronics', 'gaming']",2025-05-31 00:40:01.906062,147,False,0.0,desktop,3,148,tech_enthusiast
user_0131,session_131_3,smartwatch,"['p_200', 'p_617', 'p_138']","['electronics', 'gaming']",2025-05-11 09:19:01.906062,176,False,0.0,mobile,3,218,tech_enthusiast
user_0131,session_131_4,gaming laptop,[],['gaming'],2025-05-10 07:38:01.906062,117,False,0.0,mobile,8,234,tech_enthusiast
user_0131,session_131_5,wireless headphones,"['p_850', 'p_106']","['tech', 'electronics']",2025-04-10 23:47:01.906062,173,False,0.0,desktop,3,275,tech_enthusiast
user_0131,session_131_6,wireless headphones,[],['electronics'],2025-05-04 10:19:01.906062,224,False,0.0,desktop,7,212,tech_enthusiast
user_0131,session_131_7,wireless headphones,['p_23'],"['gaming', 'tech']",2025-05-15 08:49:01.906062,150,True,106.47626889785664,mobile,5,45,tech_enthusiast
user_0131,session_131_8,gaming laptop,"['p_789', 'p_171']","['electronics', 'gaming']",2025-04-25 11:35:01.906062,100,False,0.0,desktop,7,273,tech_enthusiast
user_0131,session_131_9,tablet,[],['electronics'],2025-04-11 08:36:01.906062,164,True,145.71815498187672,desktop,2,102,tech_enthusiast
user_0131,session_131_10,smartphone,[],['tech'],2025-04-05 07:13:01.906062,216,False,0.0,desktop,6,157,tech_enthusiast
user_0131,session_131_11,bluetooth speaker,"['p_104', 'p_844', 'p_879']",['electronics'],2025-05-04 16:05:01.906062,115,True,134.9239048491607,mobile,5,197,tech_enthusiast
user_0131,session_131_12,gaming laptop,"['p_939', 'p_983']","['gaming', 'tech']",2025-04-18 06:34:01.906062,103,False,0.0,desktop,3,264,tech_enthusiast
user_0131,session_131_13,wireless headphones,"['p_146', 'p_899']","['electronics', 'tech']",2025-05-04 08:27:01.906062,159,True,59.962427145009705,mobile,4,201,tech_enthusiast
user_0131,session_131_14,tablet,"['p_233', 'p_116', 'p_943', 'p_83']","['gaming', 'tech']",2025-05-18 09:24:01.906062,164,True,134.85791349749402,mobile,2,107,tech_enthusiast
user_0131,session_131_15,gaming laptop,"['p_111', 'p_505']","['gaming', 'tech']",2025-05-10 19:56:01.906062,173,False,0.0,mobile,3,85,tech_enthusiast
user_0131,session_131_16,tablet,[],['gaming'],2025-05-13 15:33:01.906062,28,True,107.97627395643606,desktop,7,215,tech_enthusiast
user_0131,session_131_17,gaming laptop,"['p_494', 'p_398', 'p_687']",['gaming'],2025-05-22 05:35:01.906062,150,False,0.0,desktop,5,168,tech_enthusiast
user_0132,session_132_0,jewelry,[],"['clothing', 'accessories']",2025-05-13 22:48:01.906062,231,False,0.0,mobile,3,235,fashion_forward
user_0132,session_132_1,trendy shoes,[],"['fashion', 'clothing']",2025-05-09 22:28:01.906062,198,True,133.95460309129825,tablet,5,168,fashion_forward
user_0132,session_132_2,trendy shoes,"['p_512', 'p_301', 'p_891']",['accessories'],2025-05-09 06:34:01.906062,289,False,0.0,desktop,4,72,fashion_forward
user_0132,session_132_3,luxury handbag,"['p_845', 'p_71']",['fashion'],2025-05-03 21:55:01.906062,229,False,0.0,mobile,3,43,fashion_forward
user_0132,session_132_4,trendy shoes,"['p_47', 'p_404']",['fashion'],2025-05-25 13:31:01.906062,244,False,0.0,mobile,5,84,fashion_forward
user_0132,session_132_5,summer fashion,[],['fashion'],2025-04-16 04:23:01.906062,263,False,0.0,desktop,5,256,fashion_forward
user_0132,session_132_6,summer fashion,"['p_585', 'p_314']","['fashion', 'clothing']",2025-04-21 01:42:01.906062,235,False,0.0,mobile,5,151,fashion_forward
user_0132,session_132_7,jewelry,[],['fashion'],2025-05-13 20:16:01.906062,224,False,0.0,mobile,3,287,fashion_forward
user_0133,session_133_0,best price,[],"['electronics', 'clothing']",2025-04-07 22:12:01.906062,119,False,0.0,mobile,1,181,budget_conscious
user_0133,session_133_1,sale,[],['clothing'],2025-04-18 09:26:01.906062,43,False,0.0,mobile,4,207,budget_conscious
user_0133,session_133_2,best price,"['p_117', 'p_336', 'p_794']",['electronics'],2025-04-05 14:36:01.906062,82,False,0.0,mobile,2,46,budget_conscious
user_0133,session_133_3,affordable,['p_718'],"['electronics', 'clothing']",2025-04-06 14:23:01.906062,210,False,0.0,mobile,4,294,budget_conscious
user_0133,session_133_4,discount,"['p_698', 'p_809']",['clothing'],2025-04-20 07:14:01.906062,173,False,0.0,mobile,6,213,budget_conscious
user_0133,session_133_5,cheap laptop,[],['home'],2025-05-29 11:56:01.906062,231,False,0.0,desktop,6,32,budget_conscious
user_0133,session_133_6,cheap laptop,[],"['electronics', 'clothing']",2025-05-13 09:32:01.906062,72,False,0.0,mobile,5,158,budget_conscious
user_0133,session_133_7,cheap laptop,['p_494'],"['home', 'clothing']",2025-04-06 19:25:01.906062,75,False,0.0,desktop,4,259,budget_conscious
user_0133,session_133_8,sale,"['p_749', 'p_561', 'p_673', 'p_424']",['clothing'],2025-05-16 16:31:01.906062,174,False,0.0,desktop,6,298,budget_conscious
user_0133,session_133_9,best price,[],['home'],2025-05-25 09:44:01.906062,196,False,0.0,desktop,10,228,budget_conscious
user_0133,session_133_10,cheap laptop,"['p_968', 'p_557', 'p_274', 'p_845']",['clothing'],2025-04-07 18:45:01.906062,98,False,0.0,mobile,2,280,budget_conscious
user_0133,session_133_11,cheap laptop,[],['clothing'],2025-04-22 03:25:01.906062,30,False,0.0,desktop,11,176,budget_conscious
user_0133,session_133_12,cheap laptop,['p_430'],['clothing'],2025-05-21 14:37:01.906062,31,False,0.0,desktop,7,271,budget_conscious
user_0133,session_133_13,affordable,[],"['electronics', 'home']",2025-04-08 15:09:01.906062,209,False,0.0,tablet,7,297,budget_conscious
user_0133,session_133_14,best price,[],"['electronics', 'home']",2025-05-23 13:33:01.906062,87,False,0.0,mobile,8,134,budget_conscious
user_0134,session_134_0,jewelry,"['p_604', 'p_621']","['fashion', 'accessories']",2025-04-22 04:02:01.906062,94,False,0.0,desktop,5,285,fashion_forward
user_0134,session_134_1,jewelry,"['p_340', 'p_950']","['clothing', 'accessories']",2025-05-11 01:30:01.906062,202,False,0.0,mobile,5,284,fashion_forward
user_0134,session_134_2,jewelry,['p_647'],"['accessories', 'clothing']",2025-06-01 15:56:01.906062,179,True,172.92918025702394,mobile,5,66,fashion_forward
user_0134,session_134_3,trendy shoes,"['p_200', 'p_437', 'p_293']",['clothing'],2025-05-04 10:05:01.906062,186,False,0.0,mobile,1,216,fashion_forward
user_0134,session_134_4,jewelry,[],"['accessories', 'fashion']",2025-05-08 08:02:01.906062,91,False,0.0,tablet,2,144,fashion_forward
user_0134,session_134_5,jewelry,['p_345'],"['clothing', 'accessories']",2025-05-27 14:55:01.906062,231,False,0.0,mobile,7,105,fashion_forward
user_0134,session_134_6,trendy shoes,[],['clothing'],2025-04-24 03:02:01.906062,215,False,0.0,desktop,3,228,fashion_forward
user_0134,session_134_7,summer fashion,[],"['clothing', 'accessories']",2025-04-30 09:01:01.906062,281,True,84.49463334531028,tablet,6,159,fashion_forward
user_0134,session_134_8,luxury handbag,[],"['accessories', 'fashion']",2025-04-10 08:28:01.906062,258,False,0.0,desktop,3,259,fashion_forward
user_0134,session_134_9,luxury handbag,['p_247'],['accessories'],2025-05-03 04:27:01.906062,318,False,0.0,mobile,4,194,fashion_forward
user_0135,session_135_0,yoga mat,[],['health'],2025-05-03 15:57:01.906062,125,False,0.0,mobile,9,74,sports_fanatic
user_0135,session_135_1,running shoes,"['p_166', 'p_541']","['sports', 'fitness']",2025-05-18 15:22:01.906062,92,False,0.0,desktop,7,237,sports_fanatic
user_0135,session_135_2,fitness equipment,"['p_557', 'p_854']","['health', 'fitness']",2025-04-21 09:20:01.906062,160,False,0.0,desktop,9,200,sports_fanatic
user_0135,session_135_3,fitness equipment,[],"['sports', 'fitness']",2025-04-17 13:33:01.906062,188,False,0.0,tablet,6,92,sports_fanatic
user_0135,session_135_4,protein powder,"['p_428', 'p_935', 'p_790']",['fitness'],2025-05-26 16:28:01.906062,316,False,0.0,desktop,3,39,sports_fanatic
user_0135,session_135_5,running shoes,['p_521'],['health'],2025-05-20 20:46:01.906062,235,False,0.0,mobile,5,253,sports_fanatic
user_0135,session_135_6,running shoes,[],"['fitness', 'health']",2025-05-20 03:13:01.906062,150,False,0.0,mobile,5,76,sports_fanatic
user_0135,session_135_7,yoga mat,[],"['fitness', 'sports']",2025-05-09 00:37:01.906062,75,True,73.76753150778757,desktop,4,281,sports_fanatic
user_0136,session_136_0,discount,['p_30'],['electronics'],2025-05-16 15:00:01.906062,-5,False,0.0,mobile,4,52,budget_conscious
user_0136,session_136_1,discount,['p_340'],"['clothing', 'electronics']",2025-05-06 20:54:01.906062,123,False,0.0,tablet,5,129,budget_conscious
user_0136,session_136_2,best price,[],['clothing'],2025-05-08 12:28:01.906062,197,False,0.0,desktop,6,146,budget_conscious
user_0136,session_136_3,affordable,[],['clothing'],2025-04-17 13:02:01.906062,134,False,0.0,desktop,4,262,budget_conscious
user_0136,session_136_4,discount,[],['clothing'],2025-05-30 22:06:01.906062,90,False,0.0,desktop,6,202,budget_conscious
user_0136,session_136_5,best price,['p_980'],"['clothing', 'home']",2025-04-25 02:15:01.906062,130,False,0.0,mobile,3,217,budget_conscious
user_0136,session_136_6,cheap laptop,[],"['clothing', 'home']",2025-05-26 10:36:01.906062,58,False,0.0,mobile,4,223,budget_conscious
user_0136,session_136_7,sale,[],"['electronics', 'home']",2025-05-05 14:40:01.906062,127,False,0.0,desktop,5,118,budget_conscious
user_0136,session_136_8,cheap laptop,"['p_491', 'p_294']","['home', 'electronics']",2025-05-24 01:25:01.906062,30,True,189.42207284747286,desktop,2,66,budget_conscious
user_0136,session_136_9,best price,[],['electronics'],2025-04-26 23:14:01.906062,189,False,0.0,desktop,9,189,budget_conscious
user_0136,session_136_10,cheap laptop,[],"['home', 'electronics']",2025-05-18 11:52:01.906062,196,False,0.0,mobile,4,134,budget_conscious
user_0136,session_136_11,sale,"['p_898', 'p_531']","['home', 'electronics']",2025-05-04 15:28:01.906062,214,False,0.0,tablet,9,55,budget_conscious
user_0137,session_137_0,fitness equipment,[],"['health', 'fitness']",2025-05-15 18:15:01.906062,219,False,0.0,mobile,2,160,sports_fanatic
user_0137,session_137_1,yoga mat,"['p_299', 'p_74', 'p_337']","['health', 'fitness']",2025-04-25 18:08:01.906062,186,False,0.0,desktop,6,117,sports_fanatic
user_0137,session_137_2,yoga mat,"['p_121', 'p_231', 'p_105', 'p_470', 'p_139', 'p_20']",['sports'],2025-05-15 09:33:01.906062,97,False,0.0,mobile,7,109,sports_fanatic
user_0137,session_137_3,yoga mat,['p_93'],"['health', 'sports']",2025-05-28 20:14:01.906062,208,False,0.0,mobile,3,148,sports_fanatic
user_0137,session_137_4,protein powder,[],['fitness'],2025-05-25 13:58:01.906062,120,False,0.0,desktop,10,257,sports_fanatic
user_0137,session_137_5,yoga mat,[],['fitness'],2025-05-26 02:22:01.906062,198,True,91.48387931441007,desktop,7,219,sports_fanatic
user_0137,session_137_6,yoga mat,[],"['sports', 'fitness']",2025-04-09 17:28:01.906062,145,False,0.0,desktop,0,234,sports_fanatic
user_0137,session_137_7,yoga mat,"['p_371', 'p_888', 'p_260']","['sports', 'fitness']",2025-05-27 13:15:01.906062,239,False,0.0,mobile,6,246,sports_fanatic
user_0137,session_137_8,running shoes,[],['sports'],2025-04-07 20:41:01.906062,77,False,0.0,mobile,7,181,sports_fanatic
user_0137,session_137_9,fitness equipment,['p_791'],['health'],2025-05-31 05:58:01.906062,241,False,0.0,desktop,5,63,sports_fanatic
user_0137,session_137_10,yoga mat,[],['sports'],2025-05-28 00:27:01.906062,72,False,0.0,desktop,5,235,sports_fanatic
user_0137,session_137_11,protein powder,"['p_153', 'p_199']","['health', 'sports']",2025-05-21 05:52:01.906062,219,False,0.0,mobile,4,156,sports_fanatic
user_0137,session_137_12,yoga mat,['p_560'],['health'],2025-04-07 09:15:01.906062,143,False,0.0,mobile,6,140,sports_fanatic
user_0138,session_138_0,luxury handbag,['p_444'],"['accessories', 'clothing']",2025-05-20 13:18:01.906062,139,False,0.0,mobile,5,273,fashion_forward
user_0138,session_138_1,luxury handbag,[],"['accessories', 'clothing']",2025-04-11 22:22:01.906062,253,False,0.0,tablet,4,43,fashion_forward
user_0138,session_138_2,summer fashion,['p_857'],['clothing'],2025-04-12 22:52:01.906062,241,False,0.0,mobile,3,293,fashion_forward
user_0138,session_138_3,luxury handbag,[],"['clothing', 'fashion']",2025-04-17 22:14:01.906062,174,False,0.0,tablet,7,247,fashion_forward
user_0138,session_138_4,luxury handbag,[],"['fashion', 'accessories']",2025-04-21 13:48:01.906062,237,False,0.0,mobile,8,249,fashion_forward
user_0138,session_138_5,jewelry,"['p_135', 'p_76', 'p_414']",['clothing'],2025-04-11 12:07:01.906062,150,True,162.3519683192253,mobile,9,250,fashion_forward
user_0138,session_138_6,summer fashion,[],['fashion'],2025-04-06 00:51:01.906062,257,False,0.0,desktop,6,217,fashion_forward
user_0138,session_138_7,trendy shoes,[],['fashion'],2025-04-29 12:25:01.906062,259,False,0.0,mobile,6,171,fashion_forward
user_0138,session_138_8,trendy shoes,"['p_25', 'p_887']","['fashion', 'accessories']",2025-04-08 22:59:01.906062,166,False,0.0,mobile,6,184,fashion_forward
user_0138,session_138_9,designer dress,[],['clothing'],2025-05-09 19:10:01.906062,284,False,0.0,mobile,5,126,fashion_forward
user_0138,session_138_10,jewelry,[],"['accessories', 'fashion']",2025-04-08 04:47:01.906062,238,False,0.0,mobile,4,122,fashion_forward
user_0139,session_139_0,gaming laptop,"['p_64', 'p_730', 'p_553']","['electronics', 'tech']",2025-04-13 19:48:01.906062,177,True,0.0,desktop,2,252,tech_enthusiast
user_0139,session_139_1,gaming laptop,"['p_757', 'p_814', 'p_570', 'p_879']","['tech', 'electronics']",2025-04-25 15:58:01.906062,101,False,0.0,tablet,4,128,tech_enthusiast
user_0139,session_139_2,smartphone,"['p_677', 'p_430']","['tech', 'electronics']",2025-05-14 08:23:01.906062,261,False,0.0,desktop,6,250,tech_enthusiast
user_0139,session_139_3,smartphone,"['p_746', 'p_118']",['gaming'],2025-04-21 15:15:01.906062,80,True,102.22842883535853,tablet,6,177,tech_enthusiast
user_0139,session_139_4,wireless headphones,['p_794'],['gaming'],2025-05-10 14:20:01.906062,106,False,0.0,mobile,5,225,tech_enthusiast
user_0139,session_139_5,bluetooth speaker,"['p_402', 'p_273']","['electronics', 'gaming']",2025-05-31 22:55:01.906062,123,False,0.0,tablet,1,125,tech_enthusiast
user_0139,session_139_6,smartphone,"['p_978', 'p_395', 'p_50']",['electronics'],2025-05-25 17:46:01.906062,52,False,0.0,mobile,6,195,tech_enthusiast
user_0139,session_139_7,bluetooth speaker,"['p_130', 'p_763']",['tech'],2025-05-04 10:59:01.906062,189,False,0.0,tablet,4,247,tech_enthusiast
user_0139,session_139_8,bluetooth speaker,"['p_700', 'p_962']","['gaming', 'electronics']",2025-04-06 02:12:01.906062,294,False,0.0,desktop,4,293,tech_enthusiast
user_0140,session_140_0,lighting,"['p_19', 'p_630', 'p_688', 'p_767', 'p_212', 'p_900']",['furniture'],2025-04-06 07:58:01.906062,54,False,0.0,desktop,7,248,home_decorator
user_0140,session_140_1,bedding,"['p_118', 'p_159']","['home', 'decor']",2025-05-04 17:23:01.906062,188,False,0.0,desktop,9,157,home_decorator
user_0140,session_140_2,lighting,['p_713'],"['furniture', 'decor']",2025-05-13 01:42:01.906062,191,False,0.0,desktop,11,138,home_decorator
user_0140,session_140_3,kitchen appliances,"['p_828', 'p_749']","['furniture', 'decor']",2025-05-09 08:02:01.906062,201,False,0.0,tablet,4,231,home_decorator
user_0140,session_140_4,bedding,"['p_518', 'p_484']","['furniture', 'home']",2025-04-03 14:33:01.906062,290,False,0.0,mobile,6,194,home_decorator
user_0140,session_140_5,bedding,['p_25'],"['decor', 'furniture']",2025-04-27 13:17:01.906062,138,False,0.0,tablet,4,113,home_decorator
user_0140,session_140_6,furniture,"['p_860', 'p_510']","['decor', 'home']",2025-05-21 20:56:01.906062,194,False,0.0,desktop,7,291,home_decorator
user_0140,session_140_7,home decor,[],['home'],2025-05-27 15:01:01.906062,161,False,0.0,mobile,11,164,home_decorator
user_0140,session_140_8,kitchen appliances,[],"['decor', 'home']",2025-05-04 01:51:01.906062,124,False,0.0,desktop,5,238,home_decorator
user_0140,session_140_9,bedding,"['p_77', 'p_24', 'p_282']","['decor', 'furniture']",2025-04-15 19:53:01.906062,257,False,0.0,desktop,4,145,home_decorator
user_0140,session_140_10,bedding,[],"['furniture', 'decor']",2025-05-05 05:26:01.906062,269,False,0.0,mobile,10,95,home_decorator
user_0140,session_140_11,lighting,[],['home'],2025-05-25 08:57:01.906062,250,True,161.84161622264924,desktop,2,297,home_decorator
user_0141,session_141_0,designer dress,"['p_772', 'p_257', 'p_810', 'p_725']",['fashion'],2025-05-16 18:18:01.906062,173,False,0.0,mobile,6,99,fashion_forward
user_0141,session_141_1,designer dress,[],"['clothing', 'accessories']",2025-04-24 15:36:01.906062,249,True,145.1085696213819,desktop,8,273,fashion_forward
user_0141,session_141_2,luxury handbag,"['p_933', 'p_43', 'p_193']",['clothing'],2025-04-09 23:39:01.906062,364,False,0.0,mobile,7,120,fashion_forward
user_0141,session_141_3,designer dress,['p_780'],"['accessories', 'fashion']",2025-04-30 09:54:01.906062,282,False,0.0,mobile,5,183,fashion_forward
user_0141,session_141_4,summer fashion,"['p_76', 'p_733', 'p_176', 'p_285']","['fashion', 'accessories']",2025-05-16 07:55:01.906062,207,False,0.0,desktop,12,39,fashion_forward
user_0141,session_141_5,designer dress,[],"['accessories', 'clothing']",2025-04-07 22:40:01.906062,170,False,0.0,mobile,5,208,fashion_forward
user_0141,session_141_6,summer fashion,[],['accessories'],2025-04-09 04:34:01.906062,223,False,0.0,mobile,5,148,fashion_forward
user_0141,session_141_7,summer fashion,[],"['fashion', 'clothing']",2025-04-04 08:56:01.906062,248,False,0.0,mobile,3,216,fashion_forward
user_0141,session_141_8,designer dress,"['p_174', 'p_703']","['clothing', 'fashion']",2025-04-16 14:33:01.906062,307,True,74.8585071621756,mobile,3,78,fashion_forward
user_0141,session_141_9,summer fashion,[],"['clothing', 'fashion']",2025-05-14 21:05:01.906062,261,False,0.0,desktop,10,48,fashion_forward
user_0141,session_141_10,summer fashion,"['p_729', 'p_976']","['accessories', 'clothing']",2025-04-03 05:59:01.906062,225,False,0.0,desktop,5,283,fashion_forward
user_0141,session_141_11,designer dress,[],"['accessories', 'fashion']",2025-05-24 03:54:01.906062,260,False,0.0,desktop,6,166,fashion_forward
user_0142,session_142_0,fitness equipment,"['p_13', 'p_8', 'p_435', 'p_906']",['sports'],2025-04-28 21:57:01.906062,139,False,0.0,mobile,5,119,sports_fanatic
user_0142,session_142_1,yoga mat,"['p_406', 'p_381', 'p_35']","['sports', 'health']",2025-05-26 10:10:01.906062,144,False,0.0,desktop,7,184,sports_fanatic
user_0142,session_142_2,yoga mat,[],['sports'],2025-04-27 08:12:01.906062,140,False,0.0,desktop,8,224,sports_fanatic
user_0142,session_142_3,protein powder,"['p_981', 'p_846', 'p_934']","['health', 'fitness']",2025-06-01 03:37:01.906062,54,False,0.0,mobile,4,76,sports_fanatic
user_0142,session_142_4,protein powder,"['p_377', 'p_23']",['health'],2025-05-05 20:42:01.906062,262,False,0.0,tablet,5,229,sports_fanatic
user_0142,session_142_5,fitness equipment,"['p_522', 'p_382', 'p_748']","['health', 'fitness']",2025-04-23 06:33:01.906062,226,False,0.0,mobile,4,57,sports_fanatic
user_0142,session_142_6,fitness equipment,[],['health'],2025-05-10 17:12:01.906062,68,False,0.0,mobile,4,232,sports_fanatic
user_0142,session_142_7,yoga mat,[],['health'],2025-05-01 19:11:01.906062,126,True,153.41222164300112,mobile,3,229,sports_fanatic
user_0142,session_142_8,fitness equipment,[],['health'],2025-04-06 09:45:01.906062,172,False,0.0,mobile,2,231,sports_fanatic
